MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	BiologicalSex	AgeInYears	DOIDCommonName	HealthStatus
MSV000097965	pool_qc_STm_gb_diet_5.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	pool_qc_STm_gb_diet_2.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_367.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	Blank_5.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097965	sample_352.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_345.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_353.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_335.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_328.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	pool_qc_STm_gb_diet_9.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_344.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_366.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_357.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_326.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	pool_qc_STm_gb_diet_7.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_336.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_323.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_370.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_329.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_333.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_354.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	Blank_6.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097965	pool_qc_STm_gb_diet_6.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_321.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_349.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	pool_qc_STm_gb_diet_8.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_327.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_360.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_347.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	Blank_4.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097965	Blank_3.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097965	sample_322.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	Blank_1.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097965	pool_qc_STm_gb_diet_4.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_332.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	pool_qc_STm_gb_diet_1.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_355.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_358.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_359.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_362.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	pool_qc_STm_gb_diet_3.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_364.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_363.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_339.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_356.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_324.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_351.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_350.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_368.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_342.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_334.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_343.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_325.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_369.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_338.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_365.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_337.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_330.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_348.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_361.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_371.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_340.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_331.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	sample_346.mzML	animal	biofluid	10090|Mus musculus	bile				
MSV000097965	Blank_2.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
