MassiveID,filename,SampleType,ENVOEnvironmentMaterial,UBERONBodyPartName,NCBITaxonomy,LatitudeandLongitude,SampleCollectionDateandTime,DepthorAltitudeMeters,SampleTypeSub1,YearOfAnalysis,SampleCollectionMethod,SampleExtractionMethod,InternalStandardsUsed,MassSpectrometer,IonizationSourceAndPolarity,ChromatographyAndPhase,SubjectIdentifierAsRecorded,AgeInYears,BiologicalSex,TermsofPosition,HealthStatus,DOIDCommonName,ComorbidityListDOIDIndex,Country,HumanPopulationDensity,qiita_sample_name
MSV000085555,DOM-20200509_pos_1.mzXML,environmental,seawater,not applicable,not applicable,32.86708893|-117.2574753,5/9/2020,na,dissolvedorganicmatter_water_saline,2020,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000085555,DOM-20200509_pos_2.mzXML,environmental,seawater,not applicable,not applicable,32.86708893|-117.2574753,5/9/2020,na,dissolvedorganicmatter_water_saline,2020,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000085555,DOM-20200510_pos_1.mzXML,environmental,seawater,not applicable,not applicable,32.86708893|-117.2574753,5/10/2020,na,dissolvedorganicmatter_water_saline,2020,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000085555,DOM-20200510_pos_2.mzXML,environmental,seawater,not applicable,not applicable,32.86708893|-117.2574753,5/10/2020,na,dissolvedorganicmatter_water_saline,2020,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000085555,DOM-20200511_pos_1.mzXML,environmental,seawater,not applicable,not applicable,32.86708893|-117.2574753,5/11/2020,na,dissolvedorganicmatter_water_saline,2020,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000085555,DOM-20200511_pos_2.mzXML,environmental,seawater,not applicable,not applicable,32.86708893|-117.2574753,5/11/2020,na,dissolvedorganicmatter_water_saline,2020,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000085555,DOM-20200517_pos_1.mzXML,environmental,seawater,not applicable,not applicable,32.86708893|-117.2574753,5/17/2020,na,dissolvedorganicmatter_water_saline,2020,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000085555,DOM-20200517_pos_2.mzXML,environmental,seawater,not applicable,not applicable,32.86708893|-117.2574753,5/17/2020,na,dissolvedorganicmatter_water_saline,2020,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000085555,DOM-20200518_pos_1.mzXML,environmental,seawater,not applicable,not applicable,32.86708893|-117.2574753,5/18/2020,na,dissolvedorganicmatter_water_saline,2020,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000085555,DOM-20200518_pos_2.mzXML,environmental,seawater,not applicable,not applicable,32.86708893|-117.2574753,5/18/2020,na,dissolvedorganicmatter_water_saline,2020,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000085555,DOM-20200518_pos_3.mzXML,environmental,seawater,not applicable,not applicable,32.86708893|-117.2574753,5/18/2020,na,dissolvedorganicmatter_water_saline,2020,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000085555,DOM-Blank_pos_1_BLNKTO.mzXML,blank_extraction,"",not applicable,not applicable,"","",na,blank_extraction,2020,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
MSV000085555,DOM-Blank_pos_2_BLNKTO.mzXML,blank_extraction,"",not applicable,not applicable,"","",na,blank_extraction,2020,"liquid, solid phase extraction (PPL)","",not applicable,Q Exactive|MS:1001911,electrospray ionization (positive),reverse phase (C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,United States of America,not applicable,not applicable
