MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	BiologicalSex	AgeInYears	DOIDCommonName	HealthStatus
MSV000098222	liver_Blank_50M_DDA_cent_pos2.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000098222	aging_fecal_18M_5_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_2M_1_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_12M_4_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_18M_13_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_2M_5_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_18M_18_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_18M_2_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	fecal_Blank_50M_DDA_cent_pos5.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000098222	aging_fecal_18M_12_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_liver_18M_3_DDA_cent_pos.mzML	animal		10090|Mus musculus	liver				
MSV000098222	aging_fecal_6M_2_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_18M_17_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_6M_3_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_18M_7_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_6M_5_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_2M_2_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_18M_4_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_18M_15_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_2M_3_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_18M_11_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_6M_4_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_18M_6_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	fecal_Blank_50M_DDA_cent_pos1.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000098222	aging_fecal_18M_9_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_18M_3_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_18M_16_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_12M_3_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_18M_14_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_2M_4_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	fecal_Blank_50M_DDA_cent_pos2.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000098222	aging_fecal_18M_1_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_12M_1_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_6M_1_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	fecal_Blank_50M_DDA_cent_pos3.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000098222	aging_fecal_12M_2_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_18M_8_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_18M_10_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	aging_fecal_12M_5_DDA_cent_pos.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000098222	fecal_Blank_50M_DDA_cent_pos4.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
