MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	BiologicalSex	AgeInYears	DOIDCommonName	HealthStatus
MSV000098103	20240909_Erin_CirMiceBApos_073_Blank.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000098103	20240909_Erin_CirMiceBApos_217_Blank.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000098103	20240909_Erin_CirMiceBApos_190_Blood_576_T8.mzML	animal		10090|Mus musculus	blood				
MSV000098103	20240909_Erin_CirMiceBApos_315_Colon_482_T4.mzML	animal		10090|Mus musculus	colon				
MSV000098103	20240909_Erin_CirMiceBApos_274_Cecum_480_T4.mzML	animal	biofluid	10090|Mus musculus	cecum				
MSV000098103	20240909_Erin_CirMiceBApos_248_Brain_556_T4.mzML	animal		10090|Mus musculus	brain				
MSV000098103	20240909_Erin_CirMiceBApos_203_Blood_553_T4.mzML	animal		10090|Mus musculus	blood				
MSV000098103	20240909_Erin_CirMiceBApos_311_Colon_687_T8.mzML	animal		10090|Mus musculus	colon				
MSV000098103	20240909_Erin_CirMiceBApos_328_ColonConts_253_T16.mzML	animal		10090|Mus musculus	colon				
MSV000098103	20240909_Erin_CirMiceBApos_320_Colon_298_T16.mzML	animal		10090|Mus musculus	colon				
MSV000098103	20240909_Erin_CirMiceBApos_204_Blood_Pool.mzML	animal		10090|Mus musculus	blood				
MSV000098103	20240909_Erin_CirMiceBApos_023_IlealCont_318_T16.mzML	animal		10090|Mus musculus	ileum				
MSV000098103	20240909_Erin_CirMiceBApos_050_CecalConts_550_T4.mzML	animal		10090|Mus musculus	caecum				
MSV000098103	20240909_Erin_CirMiceBApos_270_Cecum_319_T16.mzML	animal	biofluid	10090|Mus musculus	cecum				
MSV000098103	20240909_Erin_CirMiceBApos_086_Liver_283_T16.mzML	animal		10090|Mus musculus	liver				
MSV000098103	20240909_Erin_CirMiceBApos_034_IlealCont_401_T20.mzML	animal		10090|Mus musculus	ileum				
MSV000098103	20240909_Erin_CirMiceBApos_164_JejunumConts_201_T12.mzML	animal		10090|Mus musculus	jejunum				
MSV000098103	20240909_Erin_CirMiceBApos_039_CecalConts_527_T4.mzML	animal		10090|Mus musculus	caecum				
MSV000098103	20240909_Erin_CirMiceBApos_340_ColonConts_207_T12.mzML	animal		10090|Mus musculus	colon				
MSV000098103	20240909_Erin_CirMiceBApos_214_Blood_24_T0.mzML	animal		10090|Mus musculus	blood				
MSV000098103	20240909_Erin_CirMiceBApos_097_Liver_375_T20_20240912110055.mzML	animal		10090|Mus musculus	liver				
MSV000098103	20240909_Erin_CirMiceBApos_222_Brain_303_T16.mzML	animal		10090|Mus musculus	brain				
