MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters
MSV000096083	Orchidantha_maxillarioides_leaf.mzML	plant	plant_NOS	94321|Orchidantha maxillarioides	2024	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Missouri Botanical Garden (St.Louis, MO) (St.Louis, Missouri, USA) - accession 1989-4177-1	not applicable	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2024-06-01 00:00:00	United States of America	not applicable	not applicable	not applicable
MSV000096083	Orchidantha_maxillarioides_stem.mzML	plant	plant_NOS	94321|Orchidantha maxillarioides	2024	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Missouri Botanical Garden (St.Louis, MO) (St.Louis, Missouri, USA) - accession 1989-4177-1	not applicable	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2024-06-01 00:00:00	United States of America	not applicable	not applicable	not applicable
MSV000096083	Stellaria_aquatica_stem.mzML	plant	plant_NOS	228244|Myosoton aquaticum	2024	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	Pointe Mouillee State Game Area (Michigan, USA)	not applicable	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2024-06-01 00:00:00	United States of America	not applicable	41°59'54.8“N 83°11'47.7“W	not applicable
MSV000096083	Glechoma_hederacea_leaf.mzML	plant	plant_NOS	28509|Glechoma hederacea	2024	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	University of Michigan Arboretum (Ann Arbor, Michigan, USA)	not applicable	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2023-06-01 00:00:00	United States of America	not applicable	42°16'32.7“N 83°43'27.2“W	not applicable
MSV000096083	Mercurialis_annua_leaf_Herbarium.mzML	plant	plant_NOS	3986|Mercurialis annua	2024	solid material, dried	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	University of Michigan Herbarium (Ann Arbor, Michigan, USA) - Cat # 1642848	not applicable	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000096083	Mercurialis_annua_stem_Herbarium.mzML	plant	plant_NOS	3986|Mercurialis annua	2024	solid material, dried	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	University of Michigan Herbarium (Ann Arbor, Michigan, USA) - Cat # 1642848	not applicable	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000096083	Sacciolepis_striata_leaf_Herbarium.mzML	plant	plant_NOS	1620184|Sacciolepis striata	2024	solid material, dried	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	University of Michigan Herbarium (Ann Arbor, Michigan, USA) - Cat # 1423220	not applicable	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
