MassiveID	filename	SampleType	ENVOEnvironmentMaterial	UBERONBodyPartName	NCBITaxonomy	LatitudeandLongitude	SampleCollectionDateandTime	DepthorAltitudeMeters	SampleTypeSub1	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	Country	HumanPopulationDensity	qiita_sample_name
MSV000085786	SD_10_2018_16_b.mzXML	environmental	sea water	not applicable	not applicable	32.83142|-117.2872	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_15_a.mzXML	environmental	sea water	not applicable	not applicable	32.84007|-117.28664	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_15_b.mzXML	environmental	sea water	not applicable	not applicable	32.84007|-117.28664	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_14_a.mzXML	environmental	sea water	not applicable	not applicable	32.84638|-117.28355	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_14_b.mzXML	environmental	sea water	not applicable	not applicable	32.84638|-117.28355	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_12_a.mzXML	environmental	sea water	not applicable	not applicable	32.85161|-117.26965	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_12_b.mzXML	environmental	sea water	not applicable	not applicable	32.85161|-117.26965	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_13_a.mzXML	environmental	sea water	not applicable	not applicable	32.85197|-117.27703	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_13_b.mzXML	environmental	sea water	not applicable	not applicable	32.85197|-117.27703	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_11_a.mzXML	environmental	sea water	not applicable	not applicable	32.85601|-117.26253	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_11_b.mzXML	environmental	sea water	not applicable	not applicable	32.85601|-117.26253	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_10_a.mzXML	environmental	sea water	not applicable	not applicable	32.86261|-117.26042	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_10_b.mzXML	environmental	sea water	not applicable	not applicable	32.86261|-117.26042	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_9_a.mzXML	environmental	sea water	not applicable	not applicable	32.86989|-117.25836	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_9_b.mzXML	environmental	sea water	not applicable	not applicable	32.86989|-117.25836	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_8_a.mzXML	environmental	sea water	not applicable	not applicable	32.87627|-117.2557	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_8_b.mzXML	environmental	sea water	not applicable	not applicable	32.87627|-117.2557	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_7_a.mzXML	environmental	sea water	not applicable	not applicable	32.88456|-117.25879	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_7_b.mzXML	environmental	sea water	not applicable	not applicable	32.88456|-117.25879	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_6_a.mzXML	environmental	sea water	not applicable	not applicable	32.89303|-117.25866	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_6_b.mzXML	environmental	sea water	not applicable	not applicable	32.89303|-117.25866	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_5_a.mzXML	environmental	sea water	not applicable	not applicable	32.90106|-117.25929	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_5_b.mzXML	environmental	sea water	not applicable	not applicable	32.90106|-117.25929	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_4_a.mzXML	environmental	sea water	not applicable	not applicable	32.91016|-117.2622	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_4_b.mzXML	environmental	sea water	not applicable	not applicable	32.91016|-117.2622	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_3_a.mzXML	environmental	sea water	not applicable	not applicable	32.91927|-117.26452	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_3_b.mzXML	environmental	sea water	not applicable	not applicable	32.91927|-117.26452	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_2_a.mzXML	environmental	sea water	not applicable	not applicable	32.92639|-117.26446	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_2_b.mzXML	environmental	sea water	not applicable	not applicable	32.92639|-117.26446	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_1_a.mzXML	environmental	sea water	not applicable	not applicable	32.93365|-117.26483	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_1_b.mzXML	environmental	sea water	not applicable	not applicable	32.93365|-117.26483	""	0	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_PPL_Blank_1_BLNK18.mzXML	blank_extraction	""	not applicable	not applicable	""	""	na	blank_extraction	2020	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085786	SD_10_2018_PPL_Blank_2_BLNK18.mzXML	blank_extraction	""	not applicable	not applicable	""	""	na	blank_extraction	2020	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
