MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	BiologicalSex	AgeInYears	DOIDCommonName	HealthStatus
MSV000097542	P_1_blank_58.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_2_blank_132.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_4_blank_271.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_4_blank_305.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_1_blank_27.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_3_blank_228.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_1_blank_47.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_1_blank_48.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_1_blank_19.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_3_blank_186.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_2_blank_95.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_1_blank_43.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_2_blank_155.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_1_blank_S2.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_4_blank_292.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_1_blank_76.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_4_blank_306.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_4_blank_316.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P2_B8_G87558_1.mzML			Food					
MSV000097542	P1_B11_G79354_3.mzML			Food					
MSV000097542	P3_C1_74021_1.mzML			Food					
MSV000097542	P4_A3_G75817_3.mzML			Food					
MSV000097542	P2_A3_G86788_3.mzML			Food					
MSV000097542	P2_B10_G86889_1.mzML			Food					
MSV000097542	P4_A10_G75836_3.mzML			Food					
MSV000097542	P4_C10_G75213_2.mzML			Food					
MSV000097542	P2_D2_G87467_3.mzML			Food					
MSV000097542	P1_C11_G79316_1.mzML			Food					
MSV000097542	P4_G3_G75172_2.mzML			Food					
MSV000097542	P3_F5_G73479_3.mzML			Food					
MSV000097542	P4_F12_G75175_3.mzML			Food					
MSV000097542	P1_E9_G86756_1.mzML			Food					
MSV000097542	P2_D5_G87548_2.mzML			Food					
MSV000097542	P1_A1_G79332_3.mzML			Food					
MSV000097542	P3_D1_75072_1.mzML			Food					
MSV000097542	P1_D10_G75659_2.mzML			Food					
MSV000097542	P4_F6_G75181_1.mzML			Food					
MSV000097542	P1_G9_G86878_3.mzML			Food					
MSV000097542	P1_G6_G86822_1.mzML			Food					
MSV000097542	P1_F10_G75112_2.mzML			Food					
MSV000097542	P2_A7_G86798_3.mzML			Food					
MSV000097542	P2_G1_G83249_2.mzML			Food					
MSV000097542	P4_E11_G75188_1.mzML			Food					
MSV000097542	P1_B7_G79346_2.mzML			Food					
MSV000097542	P2_A2_G86787_2.mzML			Food					
MSV000097542	P3_D9_G73443_1.mzML			Food					
MSV000097542	P2_F5_G83240_1.mzML			Food					
MSV000097542	P1_C5_G75787_2.mzML			Food					
MSV000097542	P1_F10_G75112_1.mzML			Food					
MSV000097542	P1_D3_G79324_1.mzML			Food					
MSV000097542	P4_D6_G75205_1.mzML			Food					
MSV000097542	P1_G5_G86824_2.mzML			Food					
MSV000097542	P1_F6_G86831_3.mzML			Food					
MSV000097542	P1_A5_G79317_1.mzML			Food					
MSV000097542	P1_B2_G75798_3.mzML			Food					
MSV000097542	P2_B2_G87472_3.mzML			Food					
MSV000097542	P1_F6_G86831_1.mzML			Food					
MSV000097542	P3_E12_G74112_3.mzML			Food					
MSV000097542	P3_E11_G74088_2.mzML			Food					
MSV000097542	P2_A4_G86795_3.mzML			Food					
MSV000097542	P4_E9_G75190_1.mzML			Food					
MSV000097542	P3_F11_G75845_2.mzML			Food					
MSV000097542	P1_B1_G75794_2.mzML			Food					
MSV000097542	P3_C2_75904_3.mzML			Food					
MSV000097542	P1_C5_G75787_1.mzML			Food					
MSV000097542	P2_F6_G83246_3.mzML			Food					
MSV000097542	P1_F9_G79630_3.mzML			Food					
MSV000097542	P3_B5_72500_2.mzML			Food					
MSV000097542	P3_C7_75093_3.mzML			Food					
MSV000097542	P4_A6_G75831_3.mzML			Food					
MSV000097542	P4_E12_G75187_1.mzML			Food					
MSV000097542	P4_C11_G75212_1.mzML			Food					
MSV000097542	P1_D12_G75653_1.mzML			Food					
MSV000097542	P4_F1_G75186_1.mzML			Food					
MSV000097542	P2_B8_G87558_3.mzML			Food					
MSV000097542	P4_A7_G75823_2.mzML			Food					
MSV000097542	P4_A12_G75834_1.mzML			Food					
MSV000097542	P2_E8_G87466_2.mzML			Food					
MSV000097542	P_4_blank_263.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_1_blank_41.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_2_blank_93.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_2_blank_156.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_4_blank_308.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_3_blank_202.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_3_blank_229.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_4_blank_294.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_3_blank_199.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_4_blank_261.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_4_blank_288.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P_2_blank_152.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097542	P4_C12_G75211_1.mzML			Food					
MSV000097542	P2_C4_G86911_2.mzML			Food					
MSV000097542	P2_A11_G86802_2.mzML			Food					
MSV000097542	P3_B3_G72718_3.mzML			Food					
MSV000097542	P4_C1_G73442_3.mzML			Food					
MSV000097542	P3_C2_75904_2.mzML			Food					
MSV000097542	P2_C11_G87471_1.mzML			Food					
MSV000097542	P2_F8_G83248_3.mzML			Food					
MSV000097542	P1_B10_G79322_2.mzML			Food					
MSV000097542	P3_G1_G73509_3.mzML			Food					
MSV000097542	P1_G11_G86873_1.mzML			Food					
MSV000097542	P4_G5_G73943_1.mzML			Food					
MSV000097542	P1_D3_G79324_3.mzML			Food					
MSV000097542	P2_B2_G87472_2.mzML			Food					
MSV000097542	P3_D2_72507_1.mzML			Food					
MSV000097542	P4_G2_G75173_2.mzML			Food					
MSV000097542	P2_B7_G87546_3.mzML			Food					
MSV000097542	P4_D11_G75200_1.mzML			Food					
MSV000097542	P2_C2_G86776_1.mzML			Food					
MSV000097542	P3_G6_G75751_3.mzML			Food					
MSV000097542	P3_D3_79166_3.mzML			Food					
MSV000097542	P1_C7_G79347_2.mzML			Food					
MSV000097542	P1_B6_G75789_1.mzML			Food					
MSV000097542	P1_C1_G79348_1.mzML			Food					
MSV000097542	P3_C8_75089_2.mzML			Food					
MSV000097542	P3_A8_G72663_1.mzML			Food					
MSV000097542	P3_B2_G72719_1.mzML			Food					
MSV000097542	P1_E2_G86724_2.mzML			Food					
MSV000097542	P4_E10_G75189_3.mzML			Food					
MSV000097542	P4_C2_G73441_3.mzML			Food					
MSV000097542	P3_C12_72475_2.mzML			Food					
MSV000097542	P3_D11_G73446_2.mzML			Food					
MSV000097542	P2_D4_G86910_3.mzML			Food					
MSV000097542	P1_B10_G79322_1.mzML			Food					
MSV000097542	P4_B1_G75843_3.mzML			Food					
MSV000097542	P1_A2_G79340_2.mzML			Food					
MSV000097542	P4_C12_G75211_2.mzML			Food					
MSV000097542	P3_E8_G72464_3.mzML			Food					
MSV000097542	P1_E8_G86758_2.mzML			Food					
MSV000097542	P4_B2_G75844_2.mzML			Food					
MSV000097542	P2_A2_G86787_1.mzML			Food					
MSV000097542	P3_B3_G72718_1.mzML			Food					
MSV000097542	P2_A10_G86801_2.mzML			Food					
MSV000097542	P3_E6_G73444_3.mzML			Food					
MSV000097542	P2_F11_G83245_3.mzML			Food					
MSV000097542	P1_B1_G75794_3.mzML			Food					
MSV000097542	P4_B2_G75844_1.mzML			Food					
MSV000097542	P4_G7_G73948_1.mzML			Food					
MSV000097542	P4_A8_G75822_3.mzML			Food					
MSV000097542	P4_C9_G73433_2.mzML			Food					
