MassiveID	filename	SampleType	SampleTypeSub1	SampleCollectionDateandTime	Country	LatitudeandLongitude	DepthorAltitudeMeters	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOBroadScale	ENVOLocalScale	ENVOMediumScale	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	ENVOLocalScaleIndex	ENVOBroadScaleIndex	ENVOMediumScaleIndex	USI
MSV000095147	positive mzml/Samples/Pier2024_5.mzML	environmental	water_seawater	6/7/21 13:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_6.mzML	environmental	water_seawater	6/7/21 13:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_7.mzML	environmental	water_seawater	6/21/21 12:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_8.mzML	environmental	water_seawater	6/21/21 12:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_9.mzML	environmental	water_seawater	7/6/21 12:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_10.mzML	environmental	water_seawater	7/6/21 12:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_11.mzML	environmental	water_seawater	7/19/21 14:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_12.mzML	environmental	water_seawater	7/19/21 14:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_13.mzML	environmental	water_seawater	8/3/21 13:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_14.mzML	environmental	water_seawater	8/3/21 13:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_15.mzML	environmental	water_seawater	8/16/21 13:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_17.mzML	environmental	water_seawater	8/30/21 14:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_18.mzML	environmental	water_seawater	8/30/21 14:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_19.mzML	environmental	water_seawater	9/13/21 14:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_20.mzML	environmental	water_seawater	9/13/21 14:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_21.mzML	environmental	water_seawater	9/27/21 14:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_22.mzML	environmental	water_seawater	9/27/21 14:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_23.mzML	environmental	water_seawater	10/11/21 14:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_24.mzML	environmental	water_seawater	10/11/21 14:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_25.mzML	environmental	water_seawater	10/25/21 12:15	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_26.mzML	environmental	water_seawater	10/25/21 12:15	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_27.mzML	environmental	water_seawater	10/26/21 10:15	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_29.mzML	environmental	water_seawater	11/8/21 13:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_30.mzML	environmental	water_seawater	11/8/21 13:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_31.mzML	environmental	water_seawater	11/16/21 11:15	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_33.mzML	environmental	water_seawater	11/22/21 13:15	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_34.mzML	environmental	water_seawater	11/22/21 13:15	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_35.mzML	environmental	water_seawater	12/6/21 13:45	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_36.mzML	environmental	water_seawater	12/6/21 13:45	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_37.mzML	environmental	water_seawater	12/15/21 10:10	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_38.mzML	environmental	water_seawater	12/15/21 10:10	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_39.mzML	environmental	water_seawater	12/20/21 8:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_40.mzML	environmental	water_seawater	12/20/21 8:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_41.mzML	environmental	water_seawater	1/3/22 12:15	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_42.mzML	environmental	water_seawater	1/3/22 12:15	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_43.mzML	environmental	water_seawater	1/17/22 10:45	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_44.mzML	environmental	water_seawater	1/17/22 10:45	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_45.mzML	environmental	water_seawater	1/31/22 11:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_46.mzML	environmental	water_seawater	1/31/22 11:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_47.mzML	environmental	water_seawater	2/14/22 14:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_48.mzML	environmental	water_seawater	2/14/22 14:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_49.mzML	environmental	water_seawater	2/28/22 10:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_50.mzML	environmental	water_seawater	2/28/22 10:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_51.mzML	environmental	water_seawater	3/14/22 9:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_52.mzML	environmental	water_seawater	3/14/22 9:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_53.mzML	environmental	water_seawater	3/29/22 11:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_54.mzML	environmental	water_seawater	3/29/22 11:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_55.mzML	environmental	water_seawater	4/12/22 11:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_56.mzML	environmental	water_seawater	4/12/22 11:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_57.mzML	environmental	water_seawater	4/28/22 11:15	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_59.mzML	environmental	water_seawater	5/9/22 9:40	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_60.mzML	environmental	water_seawater	5/9/22 9:40	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_61.mzML	environmental	water_seawater	6/9/22 11:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_62.mzML	environmental	water_seawater	6/9/22 11:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_63.mzML	environmental	water_seawater	6/23/22 10:15	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_64.mzML	environmental	water_seawater	6/23/22 10:15	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_65.mzML	environmental	water_seawater	8/15/22 11:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000095147	positive mzml/Samples/Pier2024_66.mzML	environmental	water_seawater	8/15/22 11:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2024	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
