MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	BiologicalSex	AgeInYears	DOIDCommonName	HealthStatus
MSV000084463	Plate17_64496_Soil_BG1_01_28433.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate15_45778_Soil_BA5_01_28095.mzML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate17_55424_Soil_BG9_01_28443.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate11_25632_Soil_GB6_01_27610.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate14_61076_Soil_BE11_01_27903.mzML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate12_25222_Soil_Rerun_GH3_01_28085.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate10_43956_Soil_BH6_01_27812.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate16_65074_Soil_GB2_01_28228.mzML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate13_45958_Soil_GE4_01_27529.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate13_45848_Soil_GA7_01_27478.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate17_54756_Soil_BF2_01_28420.mzML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate15_61166_Soil_BG8_01_28183.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate10_43821_Soil_BC4_01_27739.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate15_61346_Soil_BH3_01_28192.mzML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate15_45794_Soil_BD10_01_28143.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate15_65016_Soil_BB11_01_28116.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate15_61654_Soil_BD3_01_28135.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate17_54546_Soil_BD9_01_28399.mzML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate15_55028_Soil_BF5_01_28165.mzML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate11_45560_Soil_GB8_01_27613.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate12_55570_Soil_GB9_01_27981.mzML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate11_60574_Soil_GA2_01_27592.mzML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate10_43474_Soil_BD8_01_27758.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	QC Start_RA2_01_27835.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate15_65180_Soil_BH10_01_28202.mzML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate11_55066_Soil_GB10_01_27615.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate10_64584_Soil_BC9_01_27745.mzML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate14_Blank_Empty_Soil_BE12_01_27905.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084463	Blank No Injection_RA1_01_27668.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084463	Plate15_Blank_Empty_Soil_BH12_01_28205.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084463	Blank Swab_GA9_01_26237.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084463	Blank No Injection_RA1_01_27590.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084463	Blank No Injection_RA2_01_28111.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084463	Plate18_Blank_Empty_Soil_GB12_01_28527.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084463	Blank No Injection_RA1_01_28352.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084463	Blank No Injection_RA2_01_28088.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084463	Blank No Injection_RA1_01_28425.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084463	Plate14_61202_Soil_BH6_01_27940.mzML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate11_61546_Soil_GC3_01_27621.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate18_54582_Soil_GA5_01_28503.mzXML	deceased animal		9606|Homo sapiens					
MSV000084463	Plate12_64728_Soil_GD3_01_28001.mzXML	deceased animal		9606|Homo sapiens					
