MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	BiologicalSex	AgeInYears	DOIDCommonName	HealthStatus
MSV000082741	20160818_S00024466_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20161105_S00024388_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160820_S00024432_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160909_S00024291_N.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20160818_S00024434_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20161103_S00024342_P.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160820_S00024421_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20161103_S00024328_P.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20161105_S00024328_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20161103_S00024320_Repeat_P.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160909_S00024268_N.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20160907_S00024300_P.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20160820_S00024462_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160820_S00024438_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160907_S00024295_P.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20160818_S00024418_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20161105_S00024365_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160907_S00024304_P.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20161105_S00024324_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20161105_S00024347_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160818_S00024400_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20161105_S00024384_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160907_S00024281_P.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20161105_S00024315_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160818_S00024424_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160909_S00024299_N.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20160818_S00024413_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20161105_S00024371_N.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20160909_S00024290_N.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20160818_S00024423_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20161103_S00024355_P.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160907_S00024233_P.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20161103_S00024311_P.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160909_S00024282_N.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20161105_S00024330_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20161105_S00024314_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160818_SM_CS00000003-2_P.mzXML	animal		10090|Mus musculus					
MSV000082741	20160909_PP_CS00000004-6_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160818_PP_CS00000004-3_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160820_TP_CS00000001-5_N.mzXML	animal		10090|Mus musculus					
MSV000082741	20160820_TP_CS00000001-7_N.mzXML	animal		10090|Mus musculus					
MSV000082741	20161105_PP_CS00000004-6_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20161105_PP_CS00000004-1_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160818_PP_CS00000004-6_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160907_PP_CS00000004-3_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160909_PP_CS00000004-3_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160909_PP_CS00000004-5_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20161105_S00024327_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160818_S00024449_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160907_S00024294_P.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20160818_S00024402_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160818_S00024453_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160820_S00024445_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160907_S00024249_P.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20160820_S00024456_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160907_S00024268_P.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20161105_S00024366_Repeat1_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160907_S00024251_P.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20161103_S00024361_P.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160820_S00024395_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20161105_S00024356_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20161103_S00024321_P.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20161105_S00024357_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160818_S00024427_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160907_S00024288_P.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20160909_S00024233_N.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20161105_S00024361_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20161105_S00024378_N.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20160818_S00024437_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20161105_S00024321_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160907_SM_CS00000003-7_P.mzXML	animal		10090|Mus musculus					
MSV000082741	20160818_TP_CS00000001-6_P.mzXML	animal		10090|Mus musculus					
MSV000082741	20160820_TP_CS00000001-4_N.mzXML	animal		10090|Mus musculus					
MSV000082741	20161103_TP_CS00000001-5_P.mzXML	animal		10090|Mus musculus					
MSV000082741	20160909_TP_CS00000001-3_N.mzXML	animal		10090|Mus musculus					
MSV000082741	20160818_TP_CS00000001-5_P.mzXML	animal		10090|Mus musculus					
MSV000082741	20160818_SM_CS00000003-5_P.mzXML	animal		10090|Mus musculus					
MSV000082741	20160818_SM_CS00000003-3_P.mzXML	animal		10090|Mus musculus					
MSV000082741	20161105_TP_CS00000001-1_N.mzXML	animal		10090|Mus musculus					
MSV000082741	20160907_TP_CS00000001-4_P.mzXML	animal		10090|Mus musculus					
MSV000082741	20160820_PP_CS00000004-5_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160820_PP_CS00000004-4_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20161103_SM_CS00000003-6_P.mzXML	animal		10090|Mus musculus					
MSV000082741	20160909_S00024265_N.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20160820_S00024463_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160909_S00024302_N.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20161105_S00024385_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20161105_S00024381_N.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20161103_S00024370_P.mzXML	animal		10090|Mus musculus	dorsal root ganglion				
MSV000082741	20160820_S00024417_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160907_S00024237_P.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20160818_S00024465_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160818_S00024441_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20161103_S00024372_Repeat_P.mzXML	animal		10090|Mus musculus	sciatic nerve				
MSV000082741	20160820_S00024453_N.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160818_S00024439_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
MSV000082741	20160818_S00024422_P.mzXML	animal	biofluid	10090|Mus musculus	blood plasma				
