MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	BiologicalSex	AgeInYears	DOIDCommonName	HealthStatus
MSV000089558	Mom_C6-B21.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	ME_C7-B14.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C6-B7.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	Mom_C1-B21.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	Mom_C9-B21.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	ME_C4-B2.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C8-B1.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	I_C4-B14.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	ME_C1-B2.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	Mom_C8-B1.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	ME_C2-E17.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	Mom_C2-B1.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	Elephant_1.mzML	animal		10090|Mus musculus					
MSV000089558	ME_C2-B1.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	354_13.mzML	animal		10090|Mus musculus					
MSV000089558	ME_C5-B1.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	Mom_C7-B7.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	ME_C3-B21.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	I_C10-B14.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	I_C1-B1.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	378_2.mzML	animal		10090|Mus musculus					
MSV000089558	I_C5-B1.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	Blank_27_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_Solvent_6.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_Solvent_8.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_13_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Mom_C7-B1.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	ME_C4-E18.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C3-B2.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	Mom_C6-B7.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	MEI_C8-B7.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C9_B7.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C7-E18.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	Mom_C5-B7.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	ME_C7-B21.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	I_C10-B1.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	356_12.mzML	animal		10090|Mus musculus					
MSV000089558	Mom_C4-B7.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	MEI_C6-B7.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C7-E17.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	MEI_C4-B7.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	Mom_C5_B14.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	354_8.mzML	animal		10090|Mus musculus					
MSV000089558	I_C1-B14.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	353_13.mzML	animal		10090|Mus musculus					
MSV000089558	Mom_C4-B21.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	Mom_C6-B1.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	ME_C10-B2.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	I_C8-B21.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	378_12.mzML	animal		10090|Mus musculus					
MSV000089558	ME_C1-B21.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C5-E16.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	Blank_Solvent_2.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_07_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_20_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_03_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	MEI_C8-B14.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C3-E18.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C8-E16.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	MEI_C1-B21.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C3-E17.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	357_3.mzML	animal		10090|Mus musculus					
MSV000089558	378_7.mzML	animal		10090|Mus musculus					
MSV000089558	I_C7-B1.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	Blank_18_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_15_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_Solvent_13.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_12_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_16_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_11_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_26_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_Solvent_7.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_08_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_Solvent_10.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_Solvent_12.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_Solvent_24.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	ME_C7-B1.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	353_8.mzML	animal		10090|Mus musculus					
MSV000089558	359_6.mzML	animal		10090|Mus musculus					
MSV000089558	359_4.mzML	animal		10090|Mus musculus					
MSV000089558	ME_C8-B2.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	MEI_C6-B21.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	360_0.mzML	animal		10090|Mus musculus					
MSV000089558	ME_C3-B14.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	355_2.mzML	animal		10090|Mus musculus					
MSV000089558	ME_C9-B2.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	I_C4-B7.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	Mom_C10-B14.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	MEI_C10-B14.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	354_6.mzML	animal		10090|Mus musculus					
MSV000089558	ME_C5-E17.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	356_15.mzML	animal		10090|Mus musculus					
MSV000089558	I_C4-B21.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	I_C10-B21.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	Blank_04_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_Solvent_1.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_Solvent_16.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_32_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_02_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_33_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	I_C10-B7.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	ME_C6-B21.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C1-B14.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	I_C8-B14.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	Rhino.mzML	animal		10090|Mus musculus					
MSV000089558	ME_C7-E16.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	I_C1-B21.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	ME_C8-B7.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C4-B1.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C2-B2.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	Mom_C3-B1.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	ME_C6-E16.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C5-B2.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C6-B2.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	I_C6-B1.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	ME_C10-B21.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	I_C6-B14.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	I_C1-B7.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	359_11.mzML	animal		10090|Mus musculus					
MSV000089558	ME_C10-B7.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C9-B1.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	Mom_C7-B21.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	Blank_09_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_19_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_10_no_inj.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_Solvent_5.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	358_4.mzML	animal		10090|Mus musculus					
MSV000089558	ME_C3-B1.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	MEI_C7-B7.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C8-E17.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C7-B7.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C5_B14.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	I_C4-B1.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	Mom_C3-B7.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	MEI_C8-B21.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C8-B21.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	ME_C4-E17.mzML	animal	biofluid	10090|Mus musculus	feces				
MSV000089558	I_C7-B21.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000089558	Blank_Solvent_4.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000089558	Blank_Solvent_21.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
