MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	BiologicalSex	AgeInYears	DOIDCommonName	HealthStatus
MSV000081343	EZ734.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	ms_ileum_8d_exp2_a1BAD.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ716.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ104.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ190.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ390.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ304.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ792.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ32.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ266.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ267.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ176.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ783.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ776.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ664.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ766.mzXML	animal		10090|Mus musculus	colon				
MSV000081343	EZ384.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ456.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ383.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ719.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ103.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ177.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	ms_ileum_8d_exp2_a1GOOD.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ81.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ601.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ773.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ171.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ539.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ522.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ665.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ694.mzXML	animal		10090|Mus musculus	colon				
MSV000081343	EZ593.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ14.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ610.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	ms_feces_8d_exp2_cifnar3BAD.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ233.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ232.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ642.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ555.mzXML	animal		10090|Mus musculus	colon				
MSV000081343	EZ43.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ741.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ16.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ117.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ591.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ114.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ155.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ305.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ90.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ82.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ647.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ186.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ557.mzXML	animal		10090|Mus musculus	colon				
MSV000081343	EZ87.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	Blk_no_inj_02.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000081343	Blk_no_inj_18.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000081343	Solvent_Blank_22.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000081343	Blk_no_inj_07.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000081343	Blk_no_inj_35.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000081343	Blk_no_inj_20.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000081343	Blk_no_inj_40.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000081343	Solvent_Blank_17.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000081343	Blk_no_inj_13.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000081343	Solvent_Blank_32.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000081343	Blk_no_inj_35_170710165958.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000081343	Solvent_Blank_33.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000081343	Solvent_Blank_21.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000081343	Blk_no_inj_37.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000081343	Blk_no_inj_39.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000081343	EZ41.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ45.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ255.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ765.mzXML	animal		10090|Mus musculus	colon				
MSV000081343	EZ521.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ396.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ501.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ575.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ733.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ695.mzXML	animal		10090|Mus musculus	colon				
MSV000081343	EZ503.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ319.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ39.mzXML	animal		10090|Mus musculus	ileum				
MSV000081343	EZ397.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ44.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ153.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ643.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ609.mzXML	animal	biofluid	10090|Mus musculus	feces				
MSV000081343	EZ160.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ768.mzXML	animal		10090|Mus musculus	colon				
MSV000081343	EZ20.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000081343	EZ774.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
