MassiveID	filename	SampleType	ENVOEnvironmentMaterial	UBERONBodyPartName	NCBITaxonomy	LatitudeandLongitude	SampleCollectionDateandTime	DepthorAltitudeMeters	SampleTypeSub1	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	Country	HumanPopulationDensity	qiita_sample_name
MSV000094015	O2303189.mzML	environmental	sea water	not applicable	not applicable	12.2039|-68.3133	5/14/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303190.mzML	environmental	sea water	not applicable	not applicable	12.2039|-68.3133	5/14/2022	-13	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303180.mzML	environmental	sea water	not applicable	not applicable	12.21923|-68.3518	5/14/2022	-12	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303170.mzML	environmental	sea water	not applicable	not applicable	12.21923|-68.35181	5/14/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303162.mzML	environmental	sea water	not applicable	not applicable	12.09412|-68.2359	5/15/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303204.mzML	environmental	sea water	not applicable	not applicable	12.10222|-68.2222	5/15/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303214.mzML	environmental	sea water	not applicable	not applicable	17.46457|-62.96297	5/18/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303202.mzML	environmental	sea water	not applicable	not applicable	17.46457|-62.963	5/18/2022	-11	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303210.mzML	environmental	sea water	not applicable	not applicable	17.46733|-62.97918	5/18/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303203.mzML	environmental	sea water	not applicable	not applicable	17.46733|-62.9792	5/18/2022	-10	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303146.mzML	environmental	sea water	not applicable	not applicable	17.47727|-62.98847	5/18/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303166.mzML	environmental	sea water	not applicable	not applicable	17.47727|-62.9885	5/18/2022	-12	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303212.mzML	environmental	sea water	not applicable	not applicable	17.47727|-62.9885	5/18/2022	-6	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303168.mzML	environmental	sea water	not applicable	not applicable	""	5/18/2022	-10	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303188.mzML	environmental	sea water	not applicable	not applicable	17.4928|-63.00005	5/19/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303134.mzML	environmental	sea water	not applicable	not applicable	17.4928|-63.0001	5/19/2022	-10	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303141.mzML	environmental	sea water	not applicable	not applicable	17.50418|-63.0037	5/19/2022	-14	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303165.mzML	environmental	sea water	not applicable	not applicable	17.50418|-63.0037	5/19/2022	-7	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303167.mzML	environmental	sea water	not applicable	not applicable	17.51634|-63.0015	5/19/2022	-11	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303143.mzML	environmental	sea water	not applicable	not applicable	17.51634|-63.00151	5/19/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303160.mzML	environmental	sea water	not applicable	not applicable	17.52503|-62.9998	5/19/2022	-8	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303215.mzML	environmental	sea water	not applicable	not applicable	17.52503|-62.9998	5/19/2022	-13	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303138.mzML	environmental	sea water	not applicable	not applicable	17.48205|-62.9882	5/20/2022	-10	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303171.mzML	environmental	sea water	not applicable	not applicable	17.48689|-62.9946	5/20/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303196.mzML	environmental	sea water	not applicable	not applicable	17.48689|-62.9946	5/20/2022	-10	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303178.mzML	environmental	sea water	not applicable	not applicable	17.61383|-63.24	5/24/2022	-10	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303179.mzML	environmental	sea water	not applicable	not applicable	17.61488|-63.2491	5/24/2022	-10	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303135.mzML	environmental	sea water	not applicable	not applicable	17.64241|-63.2202	5/24/2022	-10	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303153.mzML	environmental	sea water	not applicable	not applicable	17.65109|-63.2408	5/24/2022	-10	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303161.mzML	environmental	sea water	not applicable	not applicable	17.61488|-63.24913	5/25/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303176.mzML	environmental	sea water	not applicable	not applicable	17.61602|-63.2521	5/25/2022	-10	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303194.mzML	environmental	sea water	not applicable	not applicable	17.61602|-63.2521	5/25/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303173.mzML	environmental	sea water	not applicable	not applicable	17.61879|-63.2586	5/25/2022	-10	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303201.mzML	environmental	sea water	not applicable	not applicable	17.62754|-63.21754	5/25/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303137.mzML	environmental	sea water	not applicable	not applicable	17.63414|-63.2555	5/25/2022	-10	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303148.mzML	environmental	sea water	not applicable	not applicable	17.63414|-63.25553	5/25/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303200.mzML	environmental	sea water	not applicable	not applicable	17.64134|-63.2154	5/25/2022	-10	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303182.mzML	environmental	sea water	not applicable	not applicable	17.64241|-63.22024	5/25/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303147.mzML	environmental	sea water	not applicable	not applicable	17.64554|-63.2537	5/25/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303149.mzML	environmental	sea water	not applicable	not applicable	17.64554|-63.2537	5/25/2022	-10	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303158.mzML	environmental	sea water	not applicable	not applicable	17.65109|-63.24077	5/25/2022	-5	dissolvedorganicmatter_water_saline	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303122_BLNKRE.mzML	blank_extraction	""	not applicable	not applicable	""	""	na	blank_extraction	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303123_BLNKRE.mzML	blank_extraction	""	not applicable	not applicable	""	""	na	blank_extraction	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303124_BLNKRE.mzML	blank_extraction	""	not applicable	not applicable	""	""	na	blank_extraction	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000094015	O2303125_BLNKRE.mzML	blank_extraction	""	not applicable	not applicable	""	""	na	blank_extraction	2022	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
