MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters
MSV000099792	Adansonia_digitata_stem_80MeOH_highmz.mzML	plant	plant_NOS	69109|Adansonia digitata	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SeedvilleUSA, https://seedvilleusa.com/products/5-african-baobab-tree-adansonia-digitata-monkey-bread-judas-fruit-seeds?_pos=1&_sid=3c0459bf5&_ss=r	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Adansonia_digitata_stem_80MeOH_lowmz.mzML	plant	plant_NOS	69109|Adansonia digitata	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SeedvilleUSA, https://seedvilleusa.com/products/5-african-baobab-tree-adansonia-digitata-monkey-bread-judas-fruit-seeds?_pos=1&_sid=3c0459bf5&_ss=r	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Aegilops_speltoides_leaf_80MeOH_highmz.mzML	plant	plant_NOS	4573|Aegilops speltoides	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 573448	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Aegilops_speltoides_leaf_80MeOH_lowmz.mzML	plant	plant_NOS	4573|Aegilops speltoides	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 573448	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Aegilops_speltoides_root_80MeOH_highmz.mzML	plant	plant_NOS	4573|Aegilops speltoides	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 573448	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Aegilops_speltoides_root_80MeOH_lowmz.mzML	plant	plant_NOS	4573|Aegilops speltoides	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 573448	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Aegilops_speltoides_stem_80MeOH_highmz.mzML	plant	plant_NOS	4573|Aegilops speltoides	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 573448	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Aegilops_speltoides_stem_80MeOH_lowmz.mzML	plant	plant_NOS	4573|Aegilops speltoides	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 573448	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Agrostis_gigantea_leaf_80MeOH_highmz.mzML	plant	plant_NOS	345916|Agrostis_gigantea	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 693852	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Agrostis_gigantea_leaf_80MeOH_lowmz.mzML	plant	plant_NOS	345916|Agrostis_gigantea	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 693852	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Agrostis_gigantea_root_80MeOH_highmz.mzML	plant	plant_NOS	345916|Agrostis_gigantea	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 693852	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Agrostis_gigantea_root_80MeOH_lowmz.mzML	plant	plant_NOS	345916|Agrostis_gigantea	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 693852	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Agrostis_gigantea_stem_80MeOH_highmz.mzML	plant	plant_NOS	345916|Agrostis_gigantea	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 693852	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Agrostis_gigantea_stem_80MeOH_lowmz.mzML	plant	plant_NOS	345916|Agrostis_gigantea	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 693852	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Albizia_julibrissin_leaf_80MeOH_highmz.mzML	plant	plant_NOS	3813|Albizia julibrissin	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SeedvilleUSA, https://seedvilleusa.com/products/25-mimosa-persian-silk-tree-albizia-julibrissin-seeds-320257630?_pos=1&_sid=b9b9921e9&_ss=r	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Albizia_julibrissin_leaf_80MeOH_lowmz.mzML	plant	plant_NOS	3813|Albizia julibrissin	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SeedvilleUSA, https://seedvilleusa.com/products/25-mimosa-persian-silk-tree-albizia-julibrissin-seeds-320257630?_pos=1&_sid=b9b9921e9&_ss=r	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Albizia_julibrissin_root_80MeOH_highmz.mzML	plant	plant_NOS	3813|Albizia julibrissin	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SeedvilleUSA, https://seedvilleusa.com/products/25-mimosa-persian-silk-tree-albizia-julibrissin-seeds-320257630?_pos=1&_sid=b9b9921e9&_ss=r	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Albizia_julibrissin_root_80MeOH_lowmz.mzML	plant	plant_NOS	3813|Albizia julibrissin	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SeedvilleUSA, https://seedvilleusa.com/products/25-mimosa-persian-silk-tree-albizia-julibrissin-seeds-320257630?_pos=1&_sid=b9b9921e9&_ss=r	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Albizia_julibrissin_stem_80MeOH_highmz.mzML	plant	plant_NOS	3813|Albizia julibrissin	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SeedvilleUSA, https://seedvilleusa.com/products/25-mimosa-persian-silk-tree-albizia-julibrissin-seeds-320257630?_pos=1&_sid=b9b9921e9&_ss=r	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Albizia_julibrissin_stem_80MeOH_lowmz.mzML	plant	plant_NOS	3813|Albizia julibrissin	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SeedvilleUSA, https://seedvilleusa.com/products/25-mimosa-persian-silk-tree-albizia-julibrissin-seeds-320257630?_pos=1&_sid=b9b9921e9&_ss=r	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_albus_leaf_80MeOH_highmz.mzML	plant	plant_NOS	124760|Amaranthus albus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 702923	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_albus_leaf_80MeOH_lowmz.mzML	plant	plant_NOS	124760|Amaranthus albus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 702923	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_albus_root_80MeOH_highmz.mzML	plant	plant_NOS	124760|Amaranthus albus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 702923	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_albus_root_80MeOH_lowmz.mzML	plant	plant_NOS	124760|Amaranthus albus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 702923	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_albus_stem_80MeOH_highmz.mzML	plant	plant_NOS	124760|Amaranthus albus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 702923	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_albus_stem_80MeOH_lowmz.mzML	plant	plant_NOS	124760|Amaranthus albus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 702923	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_blitum_leaf_80MeOH_highmz.mzML	plant	plant_NOS	338571|Amaranthus blitum	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 702916	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_blitum_leaf_80MeOH_lowmz.mzML	plant	plant_NOS	338571|Amaranthus blitum	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 702916	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_blitum_root_80MeOH_highmz.mzML	plant	plant_NOS	338571|Amaranthus blitum	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 702916	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_blitum_root_80MeOH_lowmz.mzML	plant	plant_NOS	338571|Amaranthus blitum	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 702916	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_blitum_stem_80MeOH_highmz.mzML	plant	plant_NOS	338571|Amaranthus blitum	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 702916	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_blitum_stem_80MeOH_lowmz.mzML	plant	plant_NOS	338571|Amaranthus blitum	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 702916	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_cruentus_leaf_80MeOH_highmz.mzML	plant	plant_NOS	117272|Amaranthus cruentus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 698347	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_cruentus_leaf_80MeOH_lowmz.mzML	plant	plant_NOS	117272|Amaranthus cruentus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 698347	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_cruentus_root_80MeOH_highmz.mzML	plant	plant_NOS	117272|Amaranthus cruentus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 698347	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_cruentus_root_80MeOH_lowmz.mzML	plant	plant_NOS	117272|Amaranthus cruentus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 698347	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_cruentus_stem_80MeOH_highmz.mzML	plant	plant_NOS	117272|Amaranthus cruentus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 698347	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_cruentus_stem_80MeOH_lowmz.mzML	plant	plant_NOS	117272|Amaranthus cruentus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 698347	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_hybridus_leaf_80MeOH_highmz.mzML	plant	plant_NOS	3565|Amaranthus hybridus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 688208	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_hybridus_leaf_80MeOH_lowmz.mzML	plant	plant_NOS	3565|Amaranthus hybridus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 688208	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_hybridus_root_80MeOH_highmz.mzML	plant	plant_NOS	3565|Amaranthus hybridus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 688208	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_hybridus_root_80MeOH_lowmz.mzML	plant	plant_NOS	3565|Amaranthus hybridus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 688208	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_hybridus_stem_80MeOH_highmz.mzML	plant	plant_NOS	3565|Amaranthus hybridus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 688208	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_hybridus_stem_80MeOH_lowmz.mzML	plant	plant_NOS	3565|Amaranthus hybridus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 688208	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_hypochondriacus_leaf_80MeOH_highmz.mzML	plant	plant_NOS	28502|Amaranthus hypochondriacus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SeedvilleUSA, https://seedvilleusa.com/products/100-tricolor-early-splendor-amaranthus-hypochondricus-flower-seeds-comb-s-h-320140013?_pos=3&_psq=Amaranthus+hypochondriacus&_ss=e&_v=1.0	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_hypochondriacus_leaf_80MeOH_lowmz.mzML	plant	plant_NOS	28502|Amaranthus hypochondriacus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SeedvilleUSA, https://seedvilleusa.com/products/100-tricolor-early-splendor-amaranthus-hypochondricus-flower-seeds-comb-s-h-320140013?_pos=3&_psq=Amaranthus+hypochondriacus&_ss=e&_v=1.1	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_hypochondriacus_root_80MeOH_highmz.mzML	plant	plant_NOS	28502|Amaranthus hypochondriacus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SeedvilleUSA, https://seedvilleusa.com/products/100-tricolor-early-splendor-amaranthus-hypochondricus-flower-seeds-comb-s-h-320140013?_pos=3&_psq=Amaranthus+hypochondriacus&_ss=e&_v=1.2	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_hypochondriacus_root_80MeOH_lowmz.mzML	plant	plant_NOS	28502|Amaranthus hypochondriacus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SeedvilleUSA, https://seedvilleusa.com/products/100-tricolor-early-splendor-amaranthus-hypochondricus-flower-seeds-comb-s-h-320140013?_pos=3&_psq=Amaranthus+hypochondriacus&_ss=e&_v=1.3	0.11	not applicable	root	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_hypochondriacus_stem_80MeOH_highmz.mzML	plant	plant_NOS	28502|Amaranthus hypochondriacus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SeedvilleUSA, https://seedvilleusa.com/products/100-tricolor-early-splendor-amaranthus-hypochondricus-flower-seeds-comb-s-h-320140013?_pos=3&_psq=Amaranthus+hypochondriacus&_ss=e&_v=1.4	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_hypochondriacus_stem_80MeOH_lowmz.mzML	plant	plant_NOS	28502|Amaranthus hypochondriacus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SeedvilleUSA, https://seedvilleusa.com/products/100-tricolor-early-splendor-amaranthus-hypochondricus-flower-seeds-comb-s-h-320140013?_pos=3&_psq=Amaranthus+hypochondriacus&_ss=e&_v=1.5	0.11	not applicable	stem	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
MSV000099792	Amaranthus_retroflexus_leaf_80MeOH_highmz.mzML	plant	plant_NOS	124763|Amaranthus retroflexus	2025	solid material, fresh	methanol-water (4:1)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	USDA-NPGS | PI 702921	0.11	not applicable	leaf	not applicable	not applicable	not applicable	not applicable	2025	United States of America	not applicable	not applicable	not applicable
