MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	BiologicalSex	AgeInYears	DOIDCommonName	HealthStatus
MSV000084576	Ld33.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB58.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB14.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB86.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB25.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB63.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB36.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB11.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB27.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB50.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB13.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB19.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB46.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB87.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB24.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	Blk_no_inj_08.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084576	Blank_05.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084576	Blk_no_inj_03.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084576	Blk_no_inj_10.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084576	Blk_no_inj_11.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084576	Blank_09.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084576	Blank_03.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084576	LB61.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB29.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB44.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB38.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB79.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB81.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB96.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB85.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB54.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB86.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB91.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB74.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	Blank_09.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084576	LB22.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB01.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB69.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB82.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB68.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB20.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB37.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB95.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB70.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	Blank_06.mzXML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084576	Blank_05.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084576	Blank_01.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000084576	LB01.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB39.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB65.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB08.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB23.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB27.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB95.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB29.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB73.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB49.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB54.mzXML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000084576	LB43.mzML	animal	biofluid	10090|Mus musculus	blood serum				
