MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters
MSV000099794	Chlorogalum_pomeridianum_seed_highmz.mzML	plant	plant_NOS	50240|Chlorogalum pomeridianum	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/10-wavy-leafed-soap-plant-california-soaproot-amole-lily-chlorogalum-pomeridianum-laothoe-white-purple-striped-flower-herb-seeds?_pos=1&_sid=673a34631&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Citrullus_lanatus_seed_highmz.mzML	plant	plant_NOS	3654|Citrullus lanatus	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/20-cal-sweet-supreme-watermelon-red-citrullus-lanatus-30-lb-melon-fruit-seeds-320140856?_pos=1&_sid=816072e53&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Cotinus_coggygria_seed_highmz.mzML	plant	plant_NOS	269719|Cotinus coggygria	2024	solid material, fresh	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/30-purple-smoke-tree-shrub-smokebush-cotinus-coggygria-rhus-cotinus-sumach-seeds-320139720?_pos=1&_sid=d8f49c638&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Decaisnea_fargesii_seed_highmz.mzML	plant	plant_NOS	41780|Decaisnea fargesii	2024	solid material, fresh	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/7-blue-sausage-fruit-edible-ornamental-decaisnea-fargesii-tree-shrub-seeds-320257857?_pos=1&_sid=bad7154dd&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Erysimum_cheiri_seed_highmz.mzML	plant	plant_NOS	71232|Erysimum cheiri	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/300-english-aegean-wallflower-cheiranthus-cheri-seeds-320257734?_pos=1&_sid=374e4531c&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Fragaria_vesca_seed_highmz.mzML	plant	plant_NOS	57918|Fragaria vesca	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/50-alexandria-strawberry-everbearing-alpine-fragaria-vesca-red-berry-fruit-white-flower-seeds-342380865?_pos=1&_sid=98438c3f1&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Helianthus_annuus_seed_highmz.mzML	plant	plant_NOS	4232|Helianthus annuus	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/25-dwarf-sunspot-sunflower-helianthus-annuus-flower-seeds-320139715?_pos=1&_sid=d799e3d64&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Helianthus_radula_seed_highmz.mzML	plant	plant_NOS	73308|Helianthus radula	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/50-rayless-sunflower-helianthus-radula-aka-pineland-or-stiff-sunflower-us-native-yellow-purple-brown-flower-seeds-340508865?_pos=1&_sid=c4c089290&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Hibiscus_syriacus_seed_highmz.mzML	plant	plant_NOS	106335|Hibiscus syriacus	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/25-dark-pink-rose-of-sharon-hibiscus-syriacus-flower-tree-bush-seeds?_pos=1&_sid=be3599950&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Hippophae_rhamnoides_seed_highmz.mzML	plant	plant_NOS	193516|Hippophae rhamnoides	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/100-seaberry-sea-buckthorn-elaeagnus-hippophae-rhamnoides-orange-berry-fruit-shrub-yellow-flower-silver-foliage-seeds-320140982?_pos=1&_sid=3164f582c&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Juncus_effusus_seed_highmz.mzML	plant	plant_NOS	13579|Juncus effusus	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/1000-soft-rush-common-rush-juncus-effusus-ornamental-grass-seeds-320257779?_pos=1&_sid=9b7eee968&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Lindera_benzoin_seed_highmz.mzML	plant	plant_NOS	55958|Lindera benzoin	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/10-spicebush-wild-allspice-lindera-benzoin-northern-spice-bush-red-berry-yellow-flower-seeds-320140928?_pos=1&_sid=710c5bcc4&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Liquidambar_styraciflua_seed_highmz.mzML	plant	plant_NOS	4400|Liquidambar styraciflua	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/50-american-sweetgum-liquidambar-styraciflua-storax-alligator-sweet-gum-tree-seeds-great-fall-color-red-yellow-orange-purple-320141166?_pos=1&_sid=85bc4f956&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Metasequoia_glyptostroboides_seed_highmz.mzML	plant	plant_NOS	3371|Metasequoia glyptostroboides	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/20-dawn-redwood-tree-metasequoia-glyptostroboides-conifer-seeds-comb-s-h-320140780?_pos=1&_sid=90e6e6da1&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Onobrychis_viciifolia_seed_highmz.mzML	plant	plant_NOS	3882|Onobrychis viciifolia	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/50-pink-sainfoin-common-onobrychis-viciifolia-holy-clover-legume-ground-cover-forage-flower-seeds-320141114?_pos=1&_sid=9afadaba2&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Perilla_frutescens_var_crispa_seed_highmz.mzML	plant	plant_NOS	179837|Perilla frutescens var. crispa	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/300-green-shiso-aka-perilla-frutescens-ornamental-herb-seeds-green-purple-320140357?_pos=1&_sid=0cb40676e&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Portulaca_oleracea_subsp_sativa_seed_highmz.mzML	plant	plant_NOS	1150915|Portulaca oleracea subsp. sativa	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/300-organic-golden-purslane-portulaca-sativa-vegetable-herb-yellow-flower-seeds-320140517?_pos=1&_sid=fb0e8313f&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Pulsatilla_vulgaris_seed_highmz.mzML	plant	plant_NOS	445234|Pulsatilla vulgaris	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/25-violet-anemone-pulsatilla-vulgaris-purple-pasque-flower-seeds-flat-shipping-320257639?_pos=1&_sid=6871b8936&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Raphanus_sativus_seed_highmz.mzML	plant	plant_NOS	3726|Raphanus sativus	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/250-red-arrow-sprouting-radish-mini-green-daikon-raphanus-sativus-vegetable-seeds-320139993?_pos=1&_sid=ebeb21184&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Rhodiola_rosea_seed_highmz.mzML	plant	plant_NOS	203015|Rhodiola rosea	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/25-roseroot-stonecrop-golden-rose-root-sedum-rhodiola-rosea-yellow-succulent-flower-seeds-320141009?_pos=1&_sid=6084588b3&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Rhus_chinensis_seed_highmz.mzML	plant	plant_NOS	289753|Rhus chinensis	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/30-chinese-sumac-tree-nutgall-white-flowers-red-berries-rhus-chinensis-seeds-320141101?_pos=1&_sid=e32cd5348&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Rosa_chinensis_seed_highmz.mzML	plant	plant_NOS	74649|Rosa chinensis	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/5-green-rose-rosa-bush-shrub-perennial-flower-seeds-flat-shipping-320140582?_pos=1&_sid=2a0bd2404&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Rosa_palustris_seed_highmz.mzML	plant	plant_NOS	267247|Rosa palustris	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/25-pink-swamp-rose-rosa-palustris-flower-shrub-bush-average-wet-soil-seeds-flat-shipping-320139846?_pos=1&_sid=899902c92&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Rubus_idaeus_seed_highmz.mzML	plant	plant_NOS	32247|Rubus idaeus	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/100-red-raspberry-rubus-idaeus-fruit-bush-vine-seeds-320140376?_pos=1&_sid=882167078&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Rubus_occidentalis_seed_highmz.mzML	plant	plant_NOS	75079|Rubus occidentalis	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/50-black-raspberry-rubus-leucodermis-fruit-bush-vine-seeds-320140925?_pos=2&_sid=7c754efdf&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Rubus_parviflorus_seed_highmz.mzML	plant	plant_NOS	59496|Rubus parviflorus	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/50-thimbleberry-rubus-parviflorus-edible-red-berry-fruit-native-white-flower-shrub-seeds?_pos=1&_sid=3781fce16&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Salvia_rosmarinus_seed_highmz.mzML	plant	plant_NOS	39367|Salvia rosmarinus	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	SeedvilleUSA, https://seedvilleusa.com/products/100-rosemary-rosmarinus-officinalis-herb-flower-seeds-320140161?_pos=1&_sid=24ce8ecf9&_ss=r  	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Saponaria_officinalis_seed_highmz.mzML	plant	plant_NOS	3572|Saponaria officinalis	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/250-tall-soapwort-saponaria-hispanica-syn-saponaria-vaccaria-cowcockle-prairie-carnation-cow-herb-pink-flower-seed-320257662?_pos=1&_sid=b51dac69b&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Secale_cereale_seed_highmz.mzML	plant	plant_NOS	4550|Secale cereale	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/350-aroostook-rye-secale-cereale-cereal-grain-hardy-winter-cover-crop-seeds-338419726?_pos=1&_sid=a271f6d16&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Sequoiadendron_giganteum_seed_highmz.mzML	plant	plant_NOS	99814|Sequoiadendron giganteum	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/40-giant-sequoia-sequoiadendron-giganteum-sierra-redwood-tree-seeds-flat-ship-320141053?_pos=1&_sid=f99b25a36&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Sesamum_indicum_seed_highmz.mzML	plant	plant_NOS	4182|Sesamum indicum	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/1500-organic-sesame-seed-sesamum-indicum-white-flower-vegetable-bread-seeds-320140829?_pos=1&_psq=*Sesame&_ss=e&_v=1.0
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Silybum_marianum_seed_highmz.mzML	plant	plant_NOS	92921|Silybum marianum	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/100-organic-blessed-milk-thistle-silybum-marianum-hummingbird-purple-flower-seeds?_pos=1&_sid=7384cc16d&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Solanum_lycopersicum_seed_highmz.mzML	plant	plant_NOS	4081|Solanum lycopersicum	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/500-italian-roma-tomato-lycopersicon-lycopersicum-fruit-vegetable-seeds-320139843?_pos=1&_sid=271b7735c&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Spathodea_campanulata_seed_highmz.mzML	plant	plant_NOS	211926|Spathodea campanulata	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/15-red-african-tulip-tree-fire-tree-flame-of-the-forest-fountain-tree-spathodea-campanulata-seeds-320257707?_pos=1&_sid=d44347683&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Spinacia_oleracea_seed_highmz.mzML	plant	plant_NOS	3562|Spinacia oleracea	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/1500-bloomsdale-spinach-spinacia-oleracea-vegetable-seeds-320140767?_pos=1&_sid=21bc96a3b&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Stevia_rebaudiana_seed_highmz.mzML	plant	plant_NOS	55670|Stevia rebaudiana	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/50-stevia-sweetleaf-sweet-leaf-sugarleaf-stevia-rebaudiana-sugar-flower-herb-seeds-320140440?_pos=1&_sid=5fe435260&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Thunbergia_alata_seed_highmz.mzML	plant	plant_NOS	32198|Thunbergia alata	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/30-black-eyed-susan-vine-thunbergia-alata-orange-yellow-black-flower-seeds-comb-s-h-320140613?_pos=1&_sid=d922f289f&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Thymus_vulgaris_seed_highmz.mzML	plant	plant_NOS	49992|Thymus vulgaris	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/1000-thyme-common-english-german-french-garden-or-winter-thymus-vulgaris-herb-flower-seeds-320140648?_pos=1&_sid=310f709bd&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
