MassiveID	filename	SampleType	SampleTypeSub1	SampleCollectionDateandTime	Country	LatitudeandLongitude	DepthorAltitudeMeters	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOBroadScale	ENVOLocalScale	ENVOMediumScale	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	ENVOLocalScaleIndex	ENVOBroadScaleIndex	ENVOMediumScaleIndex	USI
MSV000089942	Diel2022_16.mzML	environmental	dissolvedorganicmatter_water_saline	7/9/22 12:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_17.mzML	environmental	dissolvedorganicmatter_water_saline	7/9/22 20:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_18.mzML	environmental	dissolvedorganicmatter_water_saline	7/10/22 0:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_19.mzML	environmental	dissolvedorganicmatter_water_saline	7/10/22 7:04	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_20.mzML	environmental	dissolvedorganicmatter_water_saline	7/10/22 12:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_21.mzML	environmental	dissolvedorganicmatter_water_saline	7/10/22 20:15	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_22.mzML	environmental	dissolvedorganicmatter_water_saline	7/11/22 0:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_23.mzML	environmental	dissolvedorganicmatter_water_saline	7/11/22 0:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_24.mzML	environmental	dissolvedorganicmatter_water_saline	7/11/22 6:20	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_25.mzML	environmental	dissolvedorganicmatter_water_saline	7/11/22 12:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_26.mzML	environmental	dissolvedorganicmatter_water_saline	7/11/22 20:15	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_27.mzML	environmental	dissolvedorganicmatter_water_saline	7/12/22 0:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_28.mzML	environmental	dissolvedorganicmatter_water_saline	7/12/22 6:20	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_29.mzML	environmental	dissolvedorganicmatter_water_saline	7/12/22 12:30	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_30.mzML	environmental	dissolvedorganicmatter_water_saline	7/12/22 20:15	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_31.mzML	environmental	dissolvedorganicmatter_water_saline	7/13/22 0:00	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_32.mzML	environmental	dissolvedorganicmatter_water_saline	7/13/22 6:20	United States of America	32.86701|-117.25714	0.0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_Blank1.mzML	blank_extraction	blank_extraction	7/6/22 18:00	United States of America	32.86701|-117.25714							2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
MSV000089942	Diel2022_Blank2.mzML	blank_extraction	blank_extraction	7/13/22 12:30	United States of America	32.86701|-117.25714							2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	LTQ Orbitrap|MS:1000449	electrospray ionization (positive)	reverse phase (C18)												
