MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	BiologicalSex	AgeInYears	DOIDCommonName	HealthStatus
MSV000097802	52M1_blood_1.mzML	animal		10090|Mus musculus	blood				
MSV000097802	52M1_blood_2.mzML	animal		10090|Mus musculus	blood				
MSV000097802	52M1_blood_3.mzML	animal		10090|Mus musculus	blood				
MSV000097802	52M1_brain_1.mzML	animal		10090|Mus musculus	brain				
MSV000097802	52M1_kidney_2.mzML	animal		10090|Mus musculus	kidney				
MSV000097802	52M1_kidney_3.mzML	animal		10090|Mus musculus	kidney				
MSV000097802	52M1_serum_2.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000097802	52M2_heart_2.mzML	animal		10090|Mus musculus	heart				
MSV000097802	52M2_kidney_3.mzML	animal		10090|Mus musculus	kidney				
MSV000097802	52M3_blood_1.mzML	animal		10090|Mus musculus	blood				
MSV000097802	52M3_heart_3.mzML	animal		10090|Mus musculus	heart				
MSV000097802	52M3_kidney_3.mzML	animal		10090|Mus musculus	kidney				
MSV000097802	52M3_liver_2.mzML	animal		10090|Mus musculus	liver				
MSV000097802	52M3_serum_3.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000097802	52M4_lung_3.mzML	animal		10090|Mus musculus	lung				
MSV000097802	52M4_prostate_2.mzML	animal		10090|Mus musculus	prostate				
MSV000097802	52M4_serum_1.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000097802	53F3_serum_2.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000097802	55F1_colon_3.mzML	animal		10090|Mus musculus	colon				
MSV000097802	55F2_colon_3.mzML	animal		10090|Mus musculus	colon				
MSV000097802	55F2_kidney_2.mzML	animal		10090|Mus musculus	kidney				
MSV000097802	55F2_serum_2.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000097802	55F3_heart_1.mzML	animal		10090|Mus musculus	heart				
MSV000097802	55F4_serum_3.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000097802	55M1_liver_2.mzML	animal		10090|Mus musculus	liver				
MSV000097802	55M1_serum_2.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000097802	55M2_brain_2.mzML	animal		10090|Mus musculus	brain				
MSV000097802	55M2_kidney_1.mzML	animal		10090|Mus musculus	kidney				
MSV000097802	55M2_prostate_2.mzML	animal		10090|Mus musculus	prostate				
MSV000097802	55M4_blood_1.mzML	animal		10090|Mus musculus	blood				
MSV000097802	55M4_brain_1.mzML	animal		10090|Mus musculus	brain				
MSV000097802	Blank12.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097802	Blank8.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097802	Blank9.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097802	42M1_heart_1.mzML	animal		10090|Mus musculus	heart				
MSV000097802	42M2_blood_3.mzML	animal		10090|Mus musculus	blood				
MSV000097802	42M3_colon_1.mzML	animal		10090|Mus musculus	colon				
MSV000097802	42M4_cereb_1.mzML	animal		10090|Mus musculus	cerebellum				
MSV000097802	42M4_cereb_2.mzML	animal		10090|Mus musculus	cerebellum				
MSV000097802	42M4_cereb_3.mzML	animal		10090|Mus musculus	cerebellum				
MSV000097802	42M4_lung_2.mzML	animal		10090|Mus musculus	lung				
MSV000097802	43M1_lung_3.mzML	animal		10090|Mus musculus	lung				
MSV000097802	43M2_cereb_2.mzML	animal		10090|Mus musculus	cerebellum				
MSV000097802	43M2_heart_3.mzML	animal		10090|Mus musculus	heart				
MSV000097802	43M2_serum_3.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000097802	43M3_colon_3.mzML	animal		10090|Mus musculus	colon				
MSV000097802	43M3_cortex_3.mzML	animal		10090|Mus musculus	cortex				
MSV000097802	43M3_hippo_1.mzML	animal		10090|Mus musculus	hippocampus				
MSV000097802	43M4_colon_3.mzML	animal		10090|Mus musculus	colon				
MSV000097802	43M4_hippo_1.mzML	animal		10090|Mus musculus	hippocampus				
MSV000097802	44F1_colon_1.mzML	animal		10090|Mus musculus	colon				
MSV000097802	44F2_heart_2.mzML	animal		10090|Mus musculus	heart				
MSV000097802	44F2_liver_1.mzML	animal		10090|Mus musculus	liver				
MSV000097802	44F2_lung_3.mzML	animal		10090|Mus musculus	lung				
MSV000097802	44F2_serum_3.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000097802	44F3_kidney_2.mzML	animal		10090|Mus musculus	kidney				
MSV000097802	44F3_liver_1.mzML	animal		10090|Mus musculus	liver				
MSV000097802	44F4_lung_3.mzML	animal		10090|Mus musculus	lung				
MSV000097802	45F1_colon_3.mzML	animal		10090|Mus musculus	colon				
MSV000097802	45F1_cortex_1.mzML	animal		10090|Mus musculus	cortex				
MSV000097802	45F1_vagina_1.mzML	animal		10090|Mus musculus	vagina				
MSV000097802	45F2_cereb_1.mzML	animal		10090|Mus musculus	cerebellum				
MSV000097802	45F3_blood_1.mzML	animal		10090|Mus musculus	blood				
MSV000097802	45F3_blood_2.mzML	animal		10090|Mus musculus	blood				
MSV000097802	45F3_heart_1.mzML	animal		10090|Mus musculus	heart				
MSV000097802	45F3_striat_1.mzML	animal		10090|Mus musculus	striatum				
MSV000097802	45F3_vagina_1.mzML	animal		10090|Mus musculus	vagina				
MSV000097802	45F3_vagina_2.mzML	animal		10090|Mus musculus	vagina				
MSV000097802	45F4_hippo_3.mzML	animal		10090|Mus musculus	hippocampus				
MSV000097802	45F4_serum_1.mzML	animal	biofluid	10090|Mus musculus	blood serum				
MSV000097802	Blank10.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097802	52M1_heart_3.mzML	animal		10090|Mus musculus	heart				
MSV000097802	52M3_heart_2.mzML	animal		10090|Mus musculus	heart				
MSV000097802	52M4_brain_3.mzML	animal		10090|Mus musculus	brain				
MSV000097802	52M4_prostate_3.mzML	animal		10090|Mus musculus	prostate				
MSV000097802	53F1_liver_3.mzML	animal		10090|Mus musculus	liver				
MSV000097802	53F2_colon_1.mzML	animal		10090|Mus musculus	colon				
MSV000097802	53F2_colon_3.mzML	animal		10090|Mus musculus	colon				
